TITLE     = "Finite-Element Data"
VARIABLES = "X"
"Temperature"
"V"
"Tr"
"Tt"
"X q"
"Y q"
ZONE T="Extracted Points"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 -1.728240773E-02 -1.772059700E-02 -1.813696109E-02 -1.850967513E-02 -1.883367422E-02
 -1.913331495E-02 -1.935179545E-02 -1.954035303E-02 -1.966906621E-02 -1.973187030E-02
 -1.976171882E-02 -1.968328079E-02 -1.956553711E-02 -1.936918497E-02 -1.908729067E-02
 -1.876262376E-02 -1.829607116E-02 -1.777518366E-02 -1.714562809E-02 -1.638519884E-02
 -1.555933177E-02 -1.449577888E-02 -1.333901896E-02 -1.199584848E-02 -1.105032979E-02
 -1.030363841E-02
 9.999234378E-01 9.999189049E-01 9.999136716E-01 9.999070376E-01 9.999034554E-01
 9.999013990E-01 9.999033839E-01 9.999065131E-01 9.999119312E-01 9.999192744E-01
 9.999275804E-01 9.999384791E-01 9.999501765E-01 9.999634713E-01 9.999782443E-01
 9.999937564E-01 1.000011307E+00 1.000029480E+00 1.000048900E+00 1.000069427E+00
 1.000090510E+00 1.000113058E+00 1.000136042E+00 1.000159895E+00 1.000184476E+00
 1.000209421E+00 1.000235295E+00 1.000261426E+00 1.000288069E+00 1.000315094E+00
 1.000342309E+00 1.000369954E+00 1.000397688E+00 1.000425601E+00 1.000453597E+00
 1.000481635E+00 1.000509655E+00 1.000537628E+00 1.000565505E+00 1.000593215E+00
 1.000620842E+00 1.000648075E+00 1.000675142E+00 1.000701874E+00 1.000728214E+00
 1.000754356E+00 1.000779837E+00 1.000805062E+00 1.000829774E+00 1.000853890E+00
 1.000877708E+00 1.000900579E+00 1.000923109E+00 1.000944960E+00 1.000966060E+00
 1.000986785E+00 1.001006293E+00 1.001025385E+00 1.001043642E+00 1.001060992E+00
 1.001077890E+00 1.001093340E+00 1.001108289E+00 1.001122236E+00 1.001135087E+00
 1.001147389E+00 1.001157975E+00 1.001167971E+00 1.001176786E+00 1.001184326E+00
 1.001191229E+00 1.001196110E+00 1.001200289E+00 1.001203060E+00 1.001204330E+00
 1.001204848E+00 1.001203042E+00 1.001200414E+00 1.001196140E+00 1.001190102E+00
 1.001183182E+00 1.001173508E+00 1.001162851E+00 1.001150227E+00 1.001135504E+00
 1.001119733E+00 1.001100582E+00 1.001080215E+00 1.001057416E+00 1.001031959E+00
 1.001005173E+00 1.000973898E+00 1.000940847E+00 1.000904244E+00 1.000863063E+00
 1.000819594E+00 1.000767040E+00 1.000710600E+00 1.000646389E+00 1.000601417E+00
 1.000566065E+00
 9.994411170E-01 9.994374067E-01 9.994333059E-01 9.994284242E-01 9.994280607E-01
 9.994299561E-01 9.994395673E-01 9.994508177E-01 9.994653463E-01 9.994814366E-01
 9.994983077E-01 9.995175034E-01 9.995377868E-01 9.995602459E-01 9.995851785E-01
 9.996113479E-01 9.996409505E-01 9.996715009E-01 9.997039467E-01 9.997379541E-01
 9.997727424E-01 9.998095244E-01 9.998468906E-01 9.998854250E-01 9.999249727E-01
 9.999650270E-01 1.000006288E+00 1.000047845E+00 1.000089991E+00 1.000132543E+00
 1.000175297E+00 1.000218391E+00 1.000261539E+00 1.000304794E+00 1.000348037E+00
 1.000391275E+00 1.000434262E+00 1.000477105E+00 1.000519663E+00 1.000561816E+00
 1.000603765E+00 1.000644910E+00 1.000685763E+00 1.000726032E+00 1.000765681E+00
 1.000805020E+00 1.000843376E+00 1.000881380E+00 1.000918680E+00 1.000955206E+00
 1.000991344E+00 1.001026267E+00 1.001060736E+00 1.001094299E+00 1.001126909E+00
 1.001159042E+00 1.001189744E+00 1.001219958E+00 1.001249194E+00 1.001277441E+00
 1.001305193E+00 1.001331407E+00 1.001357085E+00 1.001381689E+00 1.001405162E+00
 1.001428068E+00 1.001449150E+00 1.001469612E+00 1.001488835E+00 1.001506770E+00
 1.001524061E+00 1.001539332E+00 1.001553905E+00 1.001567084E+00 1.001578784E+00
 1.001589745E+00 1.001598400E+00 1.001606250E+00 1.001612490E+00 1.001617098E+00
 1.001620889E+00 1.001622230E+00 1.001622689E+00 1.001621383E+00 1.001618040E+00
 1.001613676E+00 1.001605701E+00 1.001596403E+00 1.001584458E+00 1.001570106E+00
 1.001554549E+00 1.001536220E+00 1.001516849E+00 1.001495391E+00 1.001469392E+00
 1.001441121E+00 1.001400888E+00 1.001355702E+00 1.001300609E+00 1.001261300E+00
 1.001229882E+00
 -1.833816350E-04 -1.725731452E-04 -1.570684257E-04 -1.321712431E-04 -1.037832728E-04
 -7.364990873E-05 -4.025719727E-05 -6.224399093E-06 2.908857690E-05 6.498333837E-05
 1.011689896E-04 1.376595657E-04 1.741279681E-04 2.105520294E-04 2.467106573E-04
 2.827365537E-04 3.180473068E-04 3.530330123E-04 3.873686512E-04 4.209378732E-04
 4.541238784E-04 4.860643876E-04 5.175739617E-04 5.482216809E-04 5.779861019E-04
 6.073088734E-04 6.352691329E-04 6.627607631E-04 6.893151292E-04 7.149083857E-04
 7.400210565E-04 7.636789554E-04 7.868564394E-04 8.090731616E-04 8.303514636E-04
 8.511605368E-04 8.706015052E-04 8.895976761E-04 9.077042806E-04 9.249358682E-04
 9.417299329E-04 9.572220090E-04 9.722810457E-04 9.864740406E-04 9.998009105E-04
 1.012694683E-03 1.024287681E-03 1.035445540E-03 1.045733183E-03 1.055143321E-03
 1.064114709E-03 1.071749303E-03 1.078927842E-03 1.085194276E-03 1.090521547E-03
 1.095379195E-03 1.098780648E-03 1.101678960E-03 1.103571072E-03 1.104416966E-03
 1.104739678E-03 1.103422071E-03 1.101528663E-03 1.098483811E-03 1.094218156E-03
 1.089342012E-03 1.082516644E-03 1.075000360E-03 1.066102402E-03 1.055746657E-03
 1.044661968E-03 1.031298872E-03 1.017155538E-03 1.001451839E-03 9.841645134E-04
 9.660853684E-04 9.456143228E-04 9.243446850E-04 9.014778741E-04 8.770253614E-04
 8.517799414E-04 8.242221266E-04 7.959452362E-04 7.662302959E-04 7.352676400E-04
 7.036810425E-04 6.706572785E-04 6.373417871E-04 6.034430246E-04 5.693915278E-04
 5.352635877E-04 5.016658070E-04 4.686027848E-04 4.366094446E-04 4.068704327E-04
 3.782585602E-04 3.553735533E-04 3.354302790E-04 3.213704635E-04 3.137807360E-04
 3.094260755E-04
 -6.618512271E-05 -1.491354357E-04 -2.523097191E-04 -3.959319591E-04 -5.131802717E-04
 -6.172416082E-04 -6.907234142E-04 -7.564720969E-04 -8.067545172E-04 -8.458894928E-04
 -8.794507347E-04 -9.016470178E-04 -9.212120411E-04 -9.355145571E-04 -9.456975099E-04
 -9.538206537E-04 -9.565951142E-04 -9.578047882E-04 -9.558849307E-04 -9.513104035E-04
 -9.454085294E-04 -9.362436620E-04 -9.261986145E-04 -9.143932271E-04 -9.011423747E-04
 -8.871687896E-04 -8.713544042E-04 -8.550015611E-04 -8.375717959E-04 -8.191826268E-04
 -8.003137253E-04 -7.801697550E-04 -7.596545769E-04 -7.383970492E-04 -7.164955335E-04
 -6.942720096E-04 -6.711997001E-04 -6.478703956E-04 -6.240271238E-04 -5.996979453E-04
 -5.751258035E-04 -5.498418407E-04 -5.243222232E-04 -4.983313209E-04 -4.718706428E-04
 -4.451750605E-04 -4.177802144E-04 -3.901554704E-04 -3.620709602E-04 -3.335360751E-04
 -3.047760038E-04 -2.753579076E-04 -2.457274447E-04 -2.156722518E-04 -1.852077493E-04
 -1.545385828E-04 -1.232809844E-04 -9.183664931E-05 -6.001885669E-05 -2.785098797E-05
 4.491919424E-06 3.731035284E-05 7.026170914E-05 1.034789055E-04 1.368841697E-04
 1.703834523E-04 2.039981882E-04 2.375787292E-04 2.710909110E-04 3.043603435E-04
 3.375083844E-04 3.700013242E-04 4.021712744E-04 4.336952850E-04 4.643404161E-04
 4.945461042E-04 5.230105113E-04 5.507123989E-04 5.768892584E-04 6.010675858E-04
 6.242466046E-04 6.435490022E-04 6.612310289E-04 6.756723896E-04 6.862362984E-04
 6.948614227E-04 6.968490838E-04 6.963276360E-04 6.907881357E-04 6.790804029E-04
 6.642884518E-04 6.366530528E-04 6.028524497E-04 5.567214927E-04 4.937902621E-04
 4.224588105E-04 3.187980781E-04 2.015721217E-04 5.721611808E-05 -4.658318032E-05
 -1.301039811E-04
