TITLE     = "MDVM-Simulation"
VARIABLES = "X"
"<greek>r</greek>V"
"temperature"
"temperature_trans"
"temperature_rot"
"q<sub>trans_x</sub>"
"q<sub>trans_y</sub>"
ZONE T="Extracted Points"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE )
 1.001383256E+00 1.001395050E+00 1.001406661E+00 1.001415247E+00 1.001422391E+00
 1.001426229E+00 1.001428915E+00 1.001430802E+00 1.001432293E+00 1.001433163E+00
 1.001432707E+00 1.001429293E+00 1.001424291E+00 1.001414969E+00 1.001404919E+00
 1.001393748E+00 1.001381795E+00 1.001369137E+00 1.001353010E+00 1.001334294E+00
 1.001312721E+00 1.001288020E+00 1.001262067E+00 1.001233510E+00 1.001202431E+00
 1.001169350E+00 1.001130450E+00 1.001091035E+00 1.001051634E+00 1.001026042E+00
 1.001008238E+00
 9.993844284E-01 9.994058904E-01 9.994289620E-01 9.994548869E-01 9.994667608E-01
 9.994732400E-01 9.994801002E-01 9.994900080E-01 9.995037537E-01 9.995220566E-01
 9.995416207E-01 9.995619254E-01 9.995817483E-01 9.996011347E-01 9.996236763E-01
 9.996486491E-01 9.996798239E-01 9.997137532E-01 9.997494692E-01 9.997827850E-01
 9.998154184E-01 9.998468196E-01 9.998809004E-01 9.999165007E-01 9.999580445E-01
 1.000000268E+00 1.000043471E+00 1.000083972E+00 1.000123552E+00 1.000162359E+00
 1.000202963E+00 1.000245424E+00 1.000290091E+00 1.000334752E+00 1.000377981E+00
 1.000419679E+00 1.000460241E+00 1.000501158E+00 1.000542461E+00 1.000584630E+00
 1.000626286E+00 1.000667654E+00 1.000707930E+00 1.000747989E+00 1.000787690E+00
 1.000826189E+00 1.000864071E+00 1.000900220E+00 1.000936136E+00 1.000971777E+00
 1.001006790E+00 1.001041081E+00 1.001072721E+00 1.001103119E+00 1.001132463E+00
 1.001162883E+00 1.001193549E+00 1.001224575E+00 1.001253643E+00 1.001281526E+00
 1.001305812E+00 1.001329934E+00 1.001353856E+00 1.001378697E+00 1.001403781E+00
 1.001426870E+00 1.001447647E+00 1.001465315E+00 1.001480590E+00 1.001495453E+00
 1.001511674E+00 1.001528232E+00 1.001545116E+00 1.001558113E+00 1.001569227E+00
 1.001575986E+00 1.001581757E+00 1.001586843E+00 1.001592815E+00 1.001598376E+00
 1.001602929E+00 1.001603810E+00 1.001602719E+00 1.001596284E+00 1.001589411E+00
 1.001581865E+00 1.001574634E+00 1.001567050E+00 1.001555960E+00 1.001541787E+00
 1.001524214E+00 1.001503779E+00 1.001482423E+00 1.001459602E+00 1.001434941E+00
 1.001408820E+00 1.001376647E+00 1.001345025E+00 1.001316232E+00 1.001299373E+00
 1.001289246E+00
 9.999228146E-01 9.999204388E-01 9.999179541E-01 9.999152761E-01 9.999148322E-01
 9.999154638E-01 9.999184738E-01 9.999228177E-01 9.999288412E-01 9.999370528E-01
 9.999462049E-01 9.999574213E-01 9.999697447E-01 9.999830714E-01 9.999981431E-01
 1.000013965E+00 1.000031393E+00 1.000050015E+00 1.000069411E+00 1.000090252E+00
 1.000111550E+00 1.000133687E+00 1.000156744E+00 1.000180277E+00 1.000204972E+00
 1.000229999E+00 1.000255502E+00 1.000281509E+00 1.000307759E+00 1.000334635E+00
 1.000361750E+00 1.000389112E+00 1.000416605E+00 1.000444148E+00 1.000471786E+00
 1.000499475E+00 1.000527201E+00 1.000554763E+00 1.000582241E+00 1.000609545E+00
 1.000636702E+00 1.000663774E+00 1.000690402E+00 1.000716787E+00 1.000742769E+00
 1.000768235E+00 1.000793447E+00 1.000818018E+00 1.000842209E+00 1.000865955E+00
 1.000888864E+00 1.000911409E+00 1.000933134E+00 1.000954354E+00 1.000975144E+00
 1.000994987E+00 1.001014374E+00 1.001032763E+00 1.001050274E+00 1.001067253E+00
